-4.072862248687744158e-01,-9.380309810400009329e-01
-1.022696479644775280e+00,-2.988762055397033990e+00
4.306350328826904494e-01,-4.108275580787659198e-01
1.966039682083129847e+00,-1.203097903919220002e+00
-1.202387886285781970e+00,-3.545406391811370961e-01
1.772155595436096132e+00,1.368124517879486080e+00
-1.378784037780761640e+00,4.993326525688170925e-01
7.032920593738556381e-01,-9.720410372161865098e-01
2.035310990905761508e-01,-1.790913116836547747e+00
-1.631406476974487152e+00,2.469237287178039697e+00
